time,accel.x,accel.y,accel.z,att.roll,att.roll_sp,alt.baro,bat.voltage,bat.current,throttle,gps.satellites,gps.hdop,armed
8.1800,3.6796,13.4028,-2.6845,0.0036,0.0000,15.3604,19.3042,79.7539,0.8602,16.0000,0.7251,1.0000
8.1900,8.3412,-4.6599,-17.8640,0.0016,0.0000,15.4723,19.3025,79.8385,0.8603,16.0000,0.7264,1.0000
8.2000,-16.2392,-3.6344,-2.9478,-0.0003,0.0000,15.5843,19.3008,79.9231,0.8603,16.0000,0.7278,1.0000
8.2100,16.5141,12.8925,-7.6683,0.0029,0.0000,15.6764,19.3036,79.8278,0.8577,16.0000,0.7271,1.0000
8.2200,-5.3185,-13.1500,-15.1050,0.0062,0.0000,15.7685,19.3064,79.7324,0.8550,16.0000,0.7264,1.0000
8.2300,-5.9655,7.4403,1.8129,0.0004,0.0000,15.8606,19.3092,79.6370,0.8523,16.0000,0.7257,1.0000
8.2400,15.4912,3.5646,-16.5817,-0.0054,0.0000,15.9527,19.3121,79.5417,0.8497,16.0000,0.7250,1.0000
8.2500,-16.2993,-12.1862,-7.8416,-0.0005,0.0000,16.0448,19.3149,79.4463,0.8509,16.0000,0.7243,1.0000
8.2600,8.3453,14.0706,-1.8486,0.0045,0.0000,16.0607,19.3177,79.3510,0.8521,16.0000,0.7236,1.0000
8.2700,4.8840,-8.2427,-17.0448,0.0020,0.0000,16.0767,19.3205,79.2556,0.8534,16.0000,0.7229,1.0000
8.2800,-14.9112,-1.1552,-0.7921,-0.0004,0.0000,16.0927,19.3233,79.1602,0.8546,16.0000,0.7222,1.0000
8.2900,15.8144,10.2374,-8.9239,0.0010,0.0000,16.1087,19.3261,79.0649,0.8530,16.0000,0.7216,1.0000
8.3000,-10.7061,-14.3751,-13.5456,0.0024,0.0000,16.1247,19.3290,78.9695,0.8514,16.0000,0.7209,1.0000
8.3100,-1.8891,9.2455,0.6919,0.0009,0.0000,16.1992,19.3559,78.3666,0.8497,16.0000,0.7202,1.0000
8.3200,13.7971,0.7196,-15.5711,-0.0005,0.0000,16.2736,19.3828,77.7636,0.8481,16.0000,0.7195,1.0000
8.3300,-17.1223,-9.5942,-4.2727,-0.0006,0.0000,16.3481,19.4097,77.1606,0.8429,16.0000,0.7188,1.0000
8.3400,12.0524,14.1357,-3.9872,-0.0006,0.0000,16.4226,19.4366,76.5577,0.8377,16.0000,0.7181,1.0000
8.3500,0.3683,-10.9857,-17.1535,0.0005,0.0000,16.4971,19.4635,75.9547,0.8325,16.0000,0.7174,1.0000
8.3600,-11.6432,2.8296,0.8875,0.0016,0.0000,16.5409,19.4904,75.3518,0.8273,16.0000,0.7167,1.0000
8.3700,17.1062,8.5734,-13.1549,0.0028,0.0000,16.5847,19.5173,74.7488,0.8268,16.0000,0.7160,1.0000
8.3800,-13.0098,-15.0290,-12.9324,0.0039,0.0000,16.6285,19.5442,74.1459,0.8264,16.0000,0.7153,1.0000
8.3900,1.3340,12.1199,-1.8397,0.0039,0.0000,16.6723,19.5711,73.5429,0.8260,16.0000,0.7146,1.0000
8.4000,10.0561,-4.4215,-17.0862,0.0039,0.0000,16.7160,19.5980,72.9400,0.8255,16.0000,0.7139,1.0000
8.4100,-17.3401,-7.4046,-2.9900,0.0021,0.0000,16.7397,19.5990,72.8637,0.8265,16.0000,0.7145,1.0000
8.4200,14.1488,12.9431,-5.9695,0.0003,0.0000,16.7634,19.5999,72.7874,0.8274,16.0000,0.7151,1.0000
8.4300,-4.4367,-13.5447,-14.9872,0.0011,0.0000,16.7871,19.6009,72.7112,0.8284,16.0000,0.7157,1.0000
8.4400,-8.5205,5.4896,1.4032,0.0019,0.0000,16.8107,19.6019,72.6349,0.8294,16.0000,0.7164,1.0000
8.4500,16.3772,5.0901,-13.6626,0.0002,0.0000,16.8344,19.6029,72.5586,0.8272,16.0000,0.7170,1.0000
8.4600,-15.6300,-13.3086,-9.8597,-0.0014,0.0000,16.8972,19.6039,72.4824,0.8251,16.0000,0.7176,1.0000
8.4700,5.6015,13.5646,-1.5544,0.0007,0.0000,16.9600,19.6049,72.4061,0.8230,16.0000,0.7182,1.0000
8.4800,6.0705,-6.0376,-16.6811,0.0028,0.0000,17.0228,19.6058,72.3298,0.8208,16.0000,0.7188,1.0000
8.4900,-15.2640,-3.5870,-1.6745,0.0014,0.0000,17.0856,19.6068,72.2536,0.8192,16.0000,0.7194,1.0000
8.5000,17.0186,11.5194,-8.2446,-0.0001,0.0000,17.1484,19.6078,72.1773,0.8175,16.0000,0.7201,1.0000
8.5100,-6.2438,-14.2615,-14.2386,0.0004,0.0000,17.1575,19.6046,72.2464,0.8158,16.0000,0.7207,1.0000
8.5200,-5.1137,8.0717,1.6414,0.0008,0.0000,17.1665,19.6015,72.3156,0.8142,16.0000,0.7213,1.0000
8.5300,14.1736,2.0927,-14.1137,0.0004,0.0000,17.1756,19.5983,72.3847,0.8121,16.0000,0.7219,1.0000
8.5400,-17.0535,-11.4953,-6.9272,0.0001,0.0000,17.1847,19.5952,72.4539,0.8100,16.0000,0.7225,1.0000
8.5500,10.1440,14.2907,-1.3964,-0.0012,0.0000,17.1937,19.5920,72.5230,0.8079,16.0000,0.7231,1.0000
8.5600,2.0989,-10.9363,-16.5317,-0.0025,0.0000,17.2409,19.5889,72.5922,0.8058,16.0000,0.7238,1.0000
8.5700,-13.6270,-0.8693,-0.3280,0.0008,0.0000,17.2880,19.5857,72.6613,0.8073,16.0000,0.7244,1.0000
8.5800,15.9992,9.2363,-8.3250,0.0041,0.0000,17.3352,19.5825,72.7305,0.8088,16.0000,0.7250,1.0000
8.5900,-11.2791,-14.6231,-11.7770,0.0024,0.0000,17.3823,19.5794,72.7996,0.8103,16.0000,0.7256,1.0000
8.6000,-0.7472,12.0995,1.8168,0.0008,0.0000,17.4295,19.5762,72.8688,0.8117,16.0000,0.7262,1.0000
8.6100,12.1129,-0.3559,-16.6337,0.0009,0.0000,17.3682,19.5971,72.3913,0.8099,16.0000,0.7259,1.0000
8.6200,-16.9646,-8.7140,-5.5233,0.0011,0.0000,17.3069,19.6180,71.9138,0.8081,16.0000,0.7256,1.0000
8.6300,11.9186,14.1506,-3.8426,0.0009,0.0000,17.2456,19.6389,71.4364,0.8063,16.0000,0.7253,1.0000
8.6400,-0.0857,-11.2562,-18.0571,0.0007,0.0000,17.1844,19.6598,70.9589,0.8045,16.0000,0.7250,1.0000
8.6500,-10.4306,3.1829,0.6294,0.0001,0.0000,17.1231,19.6807,70.4814,0.7999,16.0000,0.7248,1.0000
8.6600,16.8820,6.6116,-12.1271,-0.0006,0.0000,17.2532,19.7016,70.0039,0.7954,16.0000,0.7245,1.0000
8.6700,-13.3766,-13.9888,-10.2133,-0.0005,0.0000,17.3833,19.7225,69.5265,0.7908,16.0000,0.7242,1.0000
8.6800,3.3302,11.5711,-0.3454,-0.0004,0.0000,17.5135,19.7434,69.0490,0.7862,16.0000,0.7239,1.0000
8.6900,9.1924,-4.7942,-15.4344,-0.0016,0.0000,17.6436,19.7643,68.5715,0.7846,16.0000,0.7236,1.0000
8.7000,-17.4082,-6.2696,-1.6177,-0.0027,0.0000,17.7737,19.7852,68.0940,0.7829,16.0000,0.7233,1.0000
8.7100,14.5160,12.8956,-4.5950,-0.0019,0.0000,17.7506,19.7906,67.9455,0.7812,16.0000,0.7230,1.0000
8.7200,-4.1295,-13.4447,-16.5264,-0.0011,0.0000,17.7275,19.7960,67.7970,0.7795,16.0000,0.7227,1.0000
8.7300,-8.0702,5.5292,1.5603,-0.0032,0.0000,17.7044,19.8014,67.6485,0.7781,16.0000,0.7224,1.0000
8.7400,16.0981,4.8544,-13.3326,-0.0052,0.0000,17.6813,19.8068,67.5000,0.7767,16.0000,0.7221,1.0000
8.7500,-15.8540,-12.4357,-9.7634,-0.0017,0.0000,17.6583,19.8123,67.3515,0.7753,16.0000,0.7218,1.0000
8.7600,7.2044,13.0473,-1.2749,0.0018,0.0000,17.7336,19.8177,67.2030,0.7739,16.0000,0.7215,1.0000
8.7700,6.8159,-7.1855,-17.7186,-0.0005,0.0000,17.8089,19.8231,67.0545,0.7721,16.0000,0.7212,1.0000
8.7800,-14.7747,-2.8932,-1.7031,-0.0028,0.0000,17.8842,19.8285,66.9060,0.7704,16.0000,0.7209,1.0000
8.7900,15.6326,11.3831,-8.0859,-0.0032,0.0000,17.9596,19.8339,66.7575,0.7686,16.0000,0.7206,1.0000
8.8000,-8.5135,-16.0694,-13.7939,-0.0035,0.0000,18.0349,19.8393,66.6090,0.7669,16.0000,0.7203,1.0000
8.8100,-4.2193,9.4145,1.7356,-0.0017,0.0000,18.0374,19.8469,66.4239,0.7646,16.0000,0.7201,1.0000
8.8200,13.2481,1.4701,-15.3024,0.0001,0.0000,18.0398,19.8544,66.2387,0.7623,16.0000,0.7199,1.0000
8.8300,-17.3903,-11.2328,-6.1289,0.0007,0.0000,18.0423,19.8619,66.0536,0.7601,16.0000,0.7197,1.0000
8.8400,9.3096,13.4396,-2.4597,0.0012,0.0000,18.0448,19.8695,65.8685,0.7578,16.0000,0.7195,1.0000
8.8500,2.2314,-9.7057,-15.4976,0.0024,0.0000,18.0472,19.8770,65.6834,0.7542,16.0000,0.7192,1.0000
8.8600,-12.9536,0.2401,0.7801,0.0035,0.0000,18.0558,19.8846,65.4982,0.7506,16.0000,0.7190,1.0000
8.8700,16.6860,9.5396,-11.7329,0.0009,0.0000,18.0644,19.8921,65.3131,0.7470,16.0000,0.7188,1.0000
8.8800,-10.5147,-14.0018,-12.0489,-0.0017,0.0000,18.0730,19.8997,65.1280,0.7435,16.0000,0.7186,1.0000
8.8900,0.1674,10.8811,0.4881,0.0003,0.0000,18.0817,19.9072,64.9428,0.7447,16.0000,0.7183,1.0000
8.9000,13.1515,-1.0622,-16.5415,0.0023,0.0000,18.0903,19.9148,64.7577,0.7460,16.0000,0.7181,1.0000
8.9100,-17.0735,-8.6258,-4.4613,0.0016,0.0000,18.1031,19.9250,64.4655,0.7473,16.0000,0.7179,1.0000
8.9200,12.3135,13.6035,-3.1461,0.0008,0.0000,18.1160,19.9352,64.1733,0.7486,16.0000,0.7177,1.0000
8.9300,-1.0286,-12.3113,-15.9240,0.0001,0.0000,18.1288,19.9455,63.8810,0.7454,16.0000,0.7174,1.0000
8.9400,-11.8012,1.3890,-0.0552,-0.0006,0.0000,18.1417,19.9557,63.5888,0.7421,16.0000,0.7172,1.0000
8.9500,15.9577,7.2639,-11.8566,-0.0002,0.0000,18.1546,19.9659,63.2966,0.7388,16.0000,0.7170,1.0000
8.9600,-13.4117,-14.3845,-10.0236,0.0002,0.0000,18.2258,19.9762,63.0044,0.7356,16.0000,0.7168,1.0000
8.9700,1.7642,12.5361,1.5173,-0.0005,0.0000,18.2970,19.9864,62.7121,0.7326,16.0000,0.7165,1.0000
8.9800,8.9210,-3.5952,-16.6166,-0.0011,0.0000,18.3682,19.9966,62.4199,0.7295,16.0000,0.7163,1.0000
8.9900,-16.4822,-6.1587,-3.2662,-0.0009,0.0000,18.4395,20.0069,62.1277,0.7265,16.0000,0.7161,1.0000
9.0000,14.5251,12.8206,-3.9227,-0.0006,0.0000,18.5107,20.0171,61.8355,0.7235,16.0000,0.7159,1.0000
9.0100,-3.9070,-13.5891,-14.2688,0.0011,0.0000,18.5946,20.0253,61.6128,0.7226,16.0000,0.7173,1.0000
9.0200,-8.3558,5.7204,0.6579,0.0029,0.0000,18.6784,20.0336,61.3901,0.7218,16.0000,0.7187,1.0000
9.0300,16.2263,4.9662,-13.0405,0.0010,0.0000,18.7623,20.0418,61.1675,0.7210,16.0000,0.7202,1.0000
9.0400,-15.3047,-12.8779,-8.7467,-0.0010,0.0000,18.8462,20.0501,60.9448,0.7202,16.0000,0.7216,1.0000
9.0500,7.5003,13.9063,-0.9919,0.0025,0.0000,18.9300,20.0583,60.7222,0.7191,16.0000,0.7231,1.0000
9.0600,7.2757,-7.1926,-18.4990,0.0061,0.0000,18.9206,20.0666,60.4995,0.7179,16.0000,0.7245,1.0000
9.0700,-14.9553,-3.8021,-0.6670,0.0053,0.0000,18.9112,20.0748,60.2769,0.7168,16.0000,0.7259,1.0000
9.0800,15.5448,11.9671,-6.9870,0.0044,0.0000,18.9018,20.0831,60.0542,0.7157,16.0000,0.7274,1.0000
9.0900,-7.2970,-14.3762,-13.7707,0.0030,0.0000,18.8924,20.0913,59.8316,0.7135,16.0000,0.7288,1.0000
9.1000,-5.9654,7.2555,2.0672,0.0016,0.0000,18.8830,20.0996,59.6089,0.7113,16.0000,0.7303,1.0000
9.1100,16.1153,2.6476,-13.4868,-0.0007,0.0000,18.8821,20.1165,59.2858,0.7092,16.0000,0.7317,1.0000
9.1200,-16.0873,-11.2237,-6.6090,-0.0031,0.0000,18.8813,20.1334,58.9627,0.7070,16.0000,0.7331,1.0000
9.1300,7.5975,14.7387,-1.6528,-0.0023,0.0000,18.8804,20.1503,58.6396,0.7078,16.0000,0.7346,1.0000
9.1400,3.5867,-9.6346,-16.1955,-0.0015,0.0000,18.8796,20.1672,58.3166,0.7085,16.0000,0.7360,1.0000
9.1500,-15.0707,-0.0915,-0.6684,-0.0013,0.0000,18.8787,20.1841,57.9935,0.7093,16.0000,0.7374,1.0000
9.1600,17.1796,10.4468,-7.8290,-0.0011,0.0000,18.9422,20.2009,57.6704,0.7101,16.0000,0.7389,1.0000
9.1700,-9.0542,-14.7197,-13.9442,-0.0003,0.0000,19.0056,20.2178,57.3473,0.7024,16.0000,0.7403,1.0000
9.1800,-2.0263,9.6544,1.6072,0.0004,0.0000,19.0691,20.2347,57.0242,0.6947,16.0000,0.7418,1.0000
9.1900,13.1362,0.1385,-14.5810,0.0001,0.0000,19.1325,20.2516,56.7011,0.6870,16.0000,0.7432,1.0000
9.2000,-17.5386,-10.5112,-5.5537,-0.0002,0.0000,19.1960,20.2685,56.3780,0.6794,16.0000,0.7446,1.0000
9.2100,11.6950,14.5890,-2.6062,-0.0006,0.0000,19.1545,20.2862,55.9094,0.6794,16.0000,0.7456,1.0000
9.2200,0.9250,-10.9617,-16.2521,-0.0011,0.0000,19.1130,20.3039,55.4408,0.6795,16.0000,0.7466,1.0000
9.2300,-12.3083,0.2697,-0.7860,-0.0004,0.0000,19.0715,20.3216,54.9722,0.6796,16.0000,0.7476,1.0000
9.2400,15.9884,8.4660,-11.0168,0.0002,0.0000,19.0300,20.3392,54.5036,0.6797,16.0000,0.7485,1.0000
9.2500,-12.2250,-15.3130,-11.5509,0.0011,0.0000,18.9885,20.3569,54.0350,0.6753,16.0000,0.7495,1.0000
9.2600,0.1697,11.8550,1.9228,0.0019,0.0000,19.0357,20.3746,53.5664,0.6708,16.0000,0.7505,1.0000
9.2700,11.5043,-2.7552,-13.9867,0.0030,0.0000,19.0829,20.3923,53.0978,0.6664,16.0000,0.7515,1.0000
9.2800,-17.5491,-7.9508,-2.1293,0.0041,0.0000,19.1301,20.4100,52.6292,0.6620,16.0000,0.7525,1.0000
9.2900,13.2126,13.7800,-5.4048,0.0029,0.0000,19.1773,20.4277,52.1606,0.6595,16.0000,0.7534,1.0000
9.3000,-2.1442,-13.0431,-15.1566,0.0017,0.0000,19.2245,20.4454,51.6920,0.6571,16.0000,0.7544,1.0000
9.3100,-8.8554,4.0801,2.3980,0.0018,0.0000,19.1723,20.4349,51.9027,0.6546,16.0000,0.7554,1.0000
9.3200,16.5419,7.7402,-11.0906,0.0018,0.0000,19.1200,20.4245,52.1134,0.6521,16.0000,0.7564,1.0000
9.3300,-13.4632,-13.8536,-8.5919,0.0027,0.0000,19.0677,20.4140,52.3242,0.6523,16.0000,0.7574,1.0000
9.3400,3.7533,13.0597,-0.7892,0.0035,0.0000,19.0154,20.4036,52.5349,0.6524,16.0000,0.7583,1.0000
9.3500,8.0523,-4.7289,-15.2658,0.0013,0.0000,18.9631,20.3931,52.7456,0.6526,16.0000,0.7593,1.0000
9.3600,-17.0257,-5.7337,-1.4411,-0.0008,0.0000,19.0578,20.3827,52.9564,0.6528,16.0000,0.7603,1.0000
9.3700,14.8459,13.9867,-4.3679,-0.0000,0.0000,19.1525,20.3722,53.1671,0.6523,16.0000,0.7613,1.0000
9.3800,-4.3665,-13.3338,-13.7496,0.0008,0.0000,19.2472,20.3618,53.3778,0.6519,16.0000,0.7622,1.0000
9.3900,-7.1409,6.4852,3.5079,0.0009,0.0000,19.3419,20.3513,53.5886,0.6515,16.0000,0.7632,1.0000
9.4000,14.8621,4.1244,-13.2385,0.0009,0.0000,19.4366,20.3409,53.7993,0.6510,16.0000,0.7642,1.0000
9.4100,-15.4296,-12.4700,-8.0302,-0.0008,0.0000,19.5200,20.3566,53.3813,0.6458,16.0000,0.7616,1.0000
9.4200,6.3603,13.7406,0.8485,-0.0024,0.0000,19.6034,20.3724,52.9633,0.6405,16.0000,0.7591,1.0000
9.4300,6.0477,-6.9759,-16.1961,-0.0010,0.0000,19.6869,20.3881,52.5454,0.6352,16.0000,0.7565,1.0000
9.4400,-15.3536,-2.8368,-1.3611,0.0005,0.0000,19.7703,20.4038,52.1274,0.6300,16.0000,0.7540,1.0000
9.4500,16.5147,12.6697,-8.5120,0.0006,0.0000,19.8537,20.4196,51.7094,0.6279,16.0000,0.7514,1.0000
9.4600,-7.5839,-14.7590,-13.1715,0.0008,0.0000,19.7821,20.4353,51.2914,0.6258,16.0000,0.7489,1.0000
9.4700,-4.7987,8.1783,2.4289,-0.0004,0.0000,19.7106,20.4510,50.8734,0.6237,16.0000,0.7463,1.0000
9.4800,14.8494,1.9472,-13.7399,-0.0016,0.0000,19.6390,20.4667,50.4554,0.6216,16.0000,0.7437,1.0000
9.4900,-16.3859,-11.3527,-7.0251,0.0009,0.0000,19.5674,20.4825,50.0375,0.6225,16.0000,0.7412,1.0000
9.5000,9.2959,13.8358,-0.9451,0.0034,0.0000,19.4958,20.4982,49.6195,0.6234,16.0000,0.7386,1.0000
9.5100,3.8718,-10.2200,-16.9547,0.0013,0.0000,19.5720,20.5121,49.3471,0.6243,16.0000,0.7361,1.0000
9.5200,-15.5533,-0.3152,0.4980,-0.0008,0.0000,19.6481,20.5260,49.0748,0.6252,16.0000,0.7335,1.0000
9.5300,15.8776,11.1633,-8.9834,-0.0005,0.0000,19.7242,20.5399,48.8024,0.6207,16.0000,0.7309,1.0000
9.5400,-9.5119,-13.4307,-11.5815,-0.0002,0.0000,19.8003,20.5538,48.5300,0.6162,16.0000,0.7284,1.0000
9.5500,-1.2130,11.0537,1.5339,0.0005,0.0000,19.8764,20.5677,48.2577,0.6117,16.0000,0.7258,1.0000
9.5600,12.9549,0.8646,-15.5867,0.0011,0.0000,19.8569,20.5816,47.9853,0.6072,16.0000,0.7233,1.0000
9.5700,-16.4029,-9.2203,-4.3519,-0.0002,0.0000,19.8374,20.5955,47.7130,0.6045,16.0000,0.7207,1.0000
9.5800,11.4481,14.8553,-3.0372,-0.0016,0.0000,19.8179,20.6094,47.4406,0.6019,16.0000,0.7182,1.0000
9.5900,1.0717,-10.2862,-17.2555,-0.0016,0.0000,19.7983,20.6233,47.1682,0.5993,16.0000,0.7156,1.0000
9.6000,-11.9805,1.9263,0.3643,-0.0016,0.0000,19.7788,20.6372,46.8959,0.5966,16.0000,0.7130,1.0000
9.6100,17.5181,9.3263,-10.8911,0.0014,0.0000,19.8271,20.6501,46.5238,0.5931,16.0000,0.7140,1.0000
9.6200,-12.7390,-14.5179,-10.2638,0.0045,0.0000,19.8755,20.6631,46.1517,0.5895,16.0000,0.7149,1.0000
9.6300,1.1229,10.9272,3.3443,0.0000,0.0000,19.9238,20.6760,45.7796,0.5859,16.0000,0.7158,1.0000
9.6400,10.3395,-3.1339,-14.0590,-0.0045,0.0000,19.9721,20.6890,45.4075,0.5824,16.0000,0.7168,1.0000
9.6500,-16.3623,-7.0382,-3.5543,-0.0015,0.0000,20.0205,20.7019,45.0354,0.5793,16.0000,0.7177,1.0000
9.6600,13.8397,13.4017,-2.5140,0.0015,0.0000,20.0345,20.7149,44.6633,0.5763,16.0000,0.7186,1.0000
9.6700,-2.0877,-11.9417,-15.5848,0.0011,0.0000,20.0486,20.7278,44.2913,0.5733,16.0000,0.7196,1.0000
9.6800,-9.5943,2.8816,2.7194,0.0007,0.0000,20.0627,20.7408,43.9192,0.5702,16.0000,0.7205,1.0000
9.6900,16.3291,7.1302,-11.3689,0.0021,0.0000,20.0767,20.7537,43.5471,0.5700,16.0000,0.7214,1.0000
9.7000,-13.8157,-13.3824,-9.1676,0.0035,0.0000,20.0908,20.7667,43.1750,0.5698,16.0000,0.7224,1.0000
9.7100,4.4223,13.7139,-0.3041,0.0031,0.0000,20.1089,20.7807,42.8741,0.5696,16.0000,0.7233,1.0000
9.7200,9.3210,-4.6127,-17.5905,0.0027,0.0000,20.1270,20.7948,42.5731,0.5695,16.0000,0.7242,1.0000
9.7300,-16.2193,-5.9800,-1.6073,0.0030,0.0000,20.1451,20.8088,42.2722,0.5649,16.0000,0.7252,1.0000
9.7400,14.3738,12.8811,-4.4136,0.0033,0.0000,20.1632,20.8228,41.9713,0.5603,16.0000,0.7261,1.0000
9.7500,-5.7080,-13.5321,-13.2783,0.0001,0.0000,20.1814,20.8369,41.6704,0.5557,16.0000,0.7270,1.0000
9.7600,-7.8089,5.8219,2.2521,-0.0032,0.0000,20.1504,20.8509,41.3695,0.5512,16.0000,0.7279,1.0000
9.7700,16.0179,5.1138,-12.6205,-0.0029,0.0000,20.1194,20.8649,41.0685,0.5467,16.0000,0.7289,1.0000
9.7800,-15.9500,-12.4046,-7.7661,-0.0026,0.0000,20.0884,20.8790,40.7676,0.5422,16.0000,0.7298,1.0000
9.7900,5.9015,13.7417,-0.0323,-0.0025,0.0000,20.0574,20.8930,40.4667,0.5377,16.0000,0.7307,1.0000
9.8000,4.9684,-7.6665,-15.8187,-0.0025,0.0000,20.0264,20.9070,40.1658,0.5332,16.0000,0.7317,1.0000
9.8100,-15.4708,-3.0468,-1.5839,0.0006,0.0000,20.0052,20.9109,40.0302,0.5306,16.0000,0.7308,1.0000
9.8200,16.8266,12.8915,-5.8173,0.0037,0.0000,19.9841,20.9147,39.8946,0.5280,16.0000,0.7298,1.0000
9.8300,-6.6167,-14.5027,-13.5353,0.0019,0.0000,19.9630,20.9186,39.7590,0.5254,16.0000,0.7289,1.0000
9.8400,-5.2627,6.8582,3.0446,0.0001,0.0000,19.9419,20.9224,39.6234,0.5228,16.0000,0.7280,1.0000
9.8500,14.6940,2.4267,-13.6975,0.0009,0.0000,19.9208,20.9263,39.4878,0.5208,16.0000,0.7271,1.0000
9.8600,-16.5355,-11.4019,-6.0010,0.0016,0.0000,19.9468,20.9301,39.3522,0.5187,16.0000,0.7262,1.0000
9.8700,9.0058,15.2297,-1.9489,-0.0005,0.0000,19.9727,20.9340,39.2166,0.5167,16.0000,0.7252,1.0000
9.8800,4.3531,-9.1288,-15.9872,-0.0025,0.0000,19.9987,20.9378,39.0810,0.5146,16.0000,0.7243,1.0000
9.8900,-14.3939,-2.3269,1.4220,0.0016,0.0000,20.0247,20.9417,38.9453,0.5135,16.0000,0.7234,1.0000
9.9000,15.5017,11.4810,-8.6336,0.0057,0.0000,20.0506,20.9455,38.8097,0.5124,16.0000,0.7225,1.0000
9.9100,-10.0887,-15.0843,-11.2176,0.0026,0.0000,20.0910,20.9600,38.4631,0.5114,16.0000,0.7216,1.0000
9.9200,-2.9609,10.5898,3.6014,-0.0006,0.0000,20.1314,20.9744,38.1165,0.5103,16.0000,0.7207,1.0000
9.9300,14.0912,0.7574,-14.3192,0.0005,0.0000,20.1717,20.9889,37.7698,0.5062,16.0000,0.7197,1.0000
9.9400,-17.9341,-9.6884,-5.1939,0.0015,0.0000,20.2121,21.0033,37.4232,0.5021,16.0000,0.7188,1.0000
9.9500,10.5320,13.3345,-1.1173,0.0005,0.0000,20.2525,21.0178,37.0765,0.4980,16.0000,0.7179,1.0000
9.9600,1.7358,-9.6880,-15.3149,-0.0004,0.0000,20.1468,21.0322,36.7299,0.4938,16.0000,0.7170,1.0000
9.9700,-12.0811,0.6056,1.9706,-0.0014,0.0000,20.0412,21.0467,36.3833,0.4905,16.0000,0.7161,1.0000
9.9800,17.4732,10.5402,-9.5775,-0.0024,-0.0000,19.9356,21.0611,36.0366,0.4872,16.0000,0.7151,1.0000
9.9900,-12.0244,-14.2596,-9.0114,-0.0003,0.0000,19.8300,21.0756,35.6900,0.4839,16.0000,0.7142,1.0000
10.0000,-0.3941,11.3006,2.9051,0.0019,-0.0000,19.7243,21.0900,35.3433,0.4806,16.0000,0.7133,1.0000
10.0100,11.2326,-2.4373,-15.6226,-0.0013,0.0000,19.7775,21.1070,34.9295,0.4768,16.0000,0.7130,1.0000
10.0200,-16.9998,-9.4774,-3.2892,-0.0044,0.0000,19.8307,21.1240,34.5157,0.4730,16.0000,0.7128,1.0000
10.0300,11.3926,14.2387,-2.5806,-0.0005,0.0000,19.8838,21.1410,34.1019,0.4692,16.0000,0.7125,1.0000
10.0400,-1.4986,-12.3509,-15.8383,0.0034,0.0000,19.9370,21.1580,33.6881,0.4653,16.0000,0.7122,1.0000
10.0500,-12.1412,2.0167,2.5527,0.0003,0.0000,19.9902,21.1750,33.2743,0.4634,16.0000,0.7120,1.0000
10.0600,17.7656,7.7070,-11.6806,-0.0027,0.0000,19.9901,21.1921,32.8604,0.4615,16.0000,0.7117,1.0000
10.0700,-12.7834,-14.1389,-8.2057,-0.0026,0.0000,19.9900,21.2091,32.4466,0.4596,16.0000,0.7114,1.0000
10.0800,2.3710,11.9648,2.0244,-0.0024,0.0000,19.9899,21.2261,32.0328,0.4577,16.0000,0.7112,1.0000
10.0900,10.1266,-4.6770,-16.8343,-0.0003,0.0000,19.9899,21.2431,31.6190,0.4532,16.0000,0.7109,1.0000
10.1000,-15.7404,-6.5581,-2.2755,0.0018,0.0000,19.9898,21.2601,31.2052,0.4488,16.0000,0.7106,1.0000
10.1100,14.4486,13.6824,-5.6582,0.0012,0.0000,19.8985,21.2756,30.8770,0.4443,16.0000,0.7104,1.0000
10.1200,-3.8332,-13.7300,-15.5003,0.0006,0.0000,19.8073,21.2911,30.5489,0.4398,16.0000,0.7101,1.0000
10.1300,-8.9017,3.5674,2.0002,-0.0021,0.0000,19.7160,21.3067,30.2207,0.4396,16.0000,0.7098,1.0000
10.1400,16.0887,4.6567,-11.3865,-0.0049,0.0000,19.6248,21.3222,29.8926,0.4393,16.0000,0.7096,1.0000
10.1500,-14.6560,-13.4691,-8.4917,-0.0023,0.0000,19.5335,21.3377,29.5644,0.4391,16.0000,0.7093,1.0000
10.1600,4.6149,12.7852,1.5239,0.0002,0.0000,19.7275,21.3532,29.2363,0.4389,16.0000,0.7090,1.0000
10.1700,7.3051,-6.1933,-15.5288,-0.0001,0.0000,19.9214,21.3688,28.9081,0.4323,16.0000,0.7088,1.0000
10.1800,-16.1957,-4.5123,0.1546,-0.0004,0.0000,20.1153,21.3843,28.5800,0.4258,16.0000,0.7085,1.0000
10.1900,16.0784,12.2103,-5.4013,0.0005,0.0000,20.3093,21.3998,28.2518,0.4192,16.0000,0.7082,1.0000
10.2000,-6.3433,-13.5548,-13.7385,0.0015,0.0000,20.5032,21.4154,27.9237,0.4127,16.0000,0.7079,1.0000
10.2100,-5.5018,7.8364,3.5645,0.0020,0.0000,20.3934,21.4184,27.7929,0.4126,16.0000,0.7066,1.0000
10.2200,17.0635,3.7984,-13.4408,0.0026,0.0000,20.2835,21.4214,27.6620,0.4126,16.0000,0.7052,1.0000
10.2300,-15.5943,-11.4056,-6.4080,0.0037,0.0000,20.1737,21.4244,27.5312,0.4125,16.0000,0.7038,1.0000
10.2400,9.2431,13.8567,-0.2862,0.0048,0.0000,20.0639,21.4274,27.4004,0.4125,16.0000,0.7025,1.0000
